2395 5.5538
2405 5.85144
2415 6.65616
2425 12.9784
2435 13.5401
2445 17.0345
2455 18.7826
2465 14.4232
2475 12.4331
2485 5.24908
2495 8.15333
2505 14.3769
2513 5.4821
2518 3.89431
2525 4.53889
2535 10.2359
2545 10.8524
2555 26.6105
2565 17.6647
2575 25.1897
2585 21.4864
2595 19.0133
2605 16.0411
2615 14.1986
2625 20.7364
2635 43.9723
2645 59.8587
2655 94.2787
2665 52.9295
2675 60.9814
2685 75.4295
2695 49.0096
2705 65.3116
2715 43.4436
2725 28.611
2735 41.2025
2745 22.4661
2755 33.1704
2765 46.4172
2775 48.7974
2785 26.5454
2795 11.435
2805 14.1977
2815 41.6445
2825 63.6229
2835 56.9672
2845 33.5506
2855 16.2647
2865 52.703
2875 86.5994
2885 78.6607
2895 107.939
2910 160.133
2930 150.293
2950 148.642
2970 159.741
2990 172.232
3010 174.095
3030 192.916
3050 198.595
3070 194.713
3090 167.595
3110 206.072
3130 181.968
3150 182.331
3170 212.671
3190 179.43
3210 200.482
3230 170.345
3250 252.69
3270 294.058
3290 287.595
3310 261.397
3330 273.015
3350 264.742
3370 185.067
3390 221.048
3410 233.303
3430 254.067
3450 291.869
3470 306.44
3490 343.001
3510 361.242
3530 318.968
3550 355.322
3570 268.878
3590 286.845
3610 358.2
3630 364.95
3640 360.959
3650 380.346
3670 413.983
3690 362.964
3710 377.935
3730 229.864
3750 266.93
3770 367.119
3790 378.252
3810 345.709
3830 179.85
3850 256.874
3870 252.737
3890 341.865
3910 426.205
3930 194.161
3950 362.289
3970 246.303
3990 576.795
4010 643.87
4030 632.786
4050 604.295
4070 563.681
4090 722.88
4110 676.418
4130 650.521
4150 632.691
4170 645.569
4190 630.05
4210 638.823
4230 596.276
4250 649.248
4270 607.974
4290 566.37
4310 488.351
4330 746.984
4350 749.956
4370 814.767
4390 710.144
4410 758.777
4430 828.541
4450 838.352
4470 905.853
4490 935.192
4510 1079.39
4530 930.806
4550 984.061
4570 1074.01
4590 1005.38
4610 1040.81
4630 1011.37
4650 1026.84
4670 1079.34
4690 1052.83
4710 1030.1
4730 1065.66
4750 1095.29
4770 1068.73
4790 1079.67
4810 1084.96
4830 1126.37
4850 1074.11
4870 987.079
4890 1093.4
4910 1100.43
4930 1079.25
4950 1125.05
4970 1078.64
4990 1000.76
5010 939.202
5030 1008.64
5050 1008.26
5070 1055.9
5090 995.051
5110 1023.02
5130 990.098
5150 952.787
5170 844.201
5190 884.768
5210 975.806
5230 1080.81
5250 1136.04
5270 985.193
5290 1162.46
5310 1244.44
5330 1080.43
5350 1201.84
5370 1189.67
5390 1162.5
5410 1144.82
5430 1164.96
5450 1189.86
5470 1159.67
5490 1179.06
5510 1157.03
5530 1206.99
5550 1230.9
5570 1202.79
5590 1168.26
5610 1211.33
5630 1203.87
5650 1227.74
5670 1197.65
5690 1240.15
5710 1198.45
5730 1307.51
5750 1261.09
5770 1277.69
5790 1226.09
5810 1281.47
5830 1316.18
5850 1264.3
5870 1261.75
5890 1137.03
5910 1241.61
5930 1248.4
5950 1251.99
5970 1279.49
5990 1261.14
6010 1246.04
6030 1284.16
6050 1311.94
6070 1307.98
6090 1263.07
6110 1272.69
6130 1203.31
6150 1235.29
6170 1150.29
6190 1221.09
6210 1207.03
6230 1167.5
6250 1134.16
6270 1193.83
6290 1224.91
6310 1200.57
6330 1224.86
6350 1235.34
6370 1234.25
6390 1260.67
6410 1236.18
6430 1250.34
6450 1246.14
6470 1244.67
6490 1222.08
6510 1269.91
6530 1276.33
6550 1246.51
6570 1187.03
6590 1244.2
6610 1255.67
6630 1236.23
6650 1223.17
6670 1188.17
6690 1198.54
6710 1142.98
6730 1170.38
6750 1148.59
6770 1156.28
6790 1144.77
6810 1154.06
6830 1174.2
6850 1147.27
6870 1171
6890 1198.35
6910 1209.2
6930 1205.29
6950 1211.56
6970 1240.24
6990 1246.8
7010 1241.37
7030 1253.92
7050 1226.94
7070 1159.06
7090 1097.98
7110 1060.29
7130 1030.48
7150 1027.74
7170 1045.33
7190 1025.57
7210 1059.3
7230 1095.05
7250 1112.46
7270 1129.53
7290 1133.68
7310 1191.47
7330 1194.16
7350 1234.49
7370 1281.51
7390 1256.61
7410 1278.54
7430 1316.94
7450 1311.75
7470 1356
7490 1350.71
7510 1360.48
7530 1386.99
7550 1398.87
7570 1397.65
7590 1343.59
7610 1290.01
7630 1234.06
7650 1175.15
7670 1103.92
7690 1127.27
7710 1104.82
7730 1107.03
7750 1098.35
7770 1117.83
7790 1122.17
7810 1127.5
7830 1128.21
7850 1114.58
7870 1139.01
7890 1137.22
7910 1106.51
7930 1119.72
7950 1121.47
7970 1155.05
7990 1157.98
8010 1188.17
8030 1199.01
8050 1196.8
8070 1235.95
8090 1230.43
8110 1245.62
8130 1288.73
8150 1310.48
8170 1320.19
8190 1294.91
8210 1244.77
8230 1248.26
8250 1243.59
8270 1250.1
8290 1234.86
8310 1195.67
8330 1185.62
8350 1181.14
8370 1189.11
8390 1156.04
8410 1191.47
8430 1151.8
8450 1094.77
8470 1089.34
8490 1112.41
8510 1063.92
8530 1109.2
8550 1078.45
8570 1145.05
8590 1134.58
8610 1156.28
8630 1182.55
8650 1193.68
8670 1126.14
8690 1177.98
8710 1215.38
8730 1225.62
8750 1219.06
8770 1233.17
8790 1258.64
8810 1238.64
8830 1254.58
8850 1231.33
8870 1177.74
8890 1182.93
8910 1197.88
8930 1181.66
8950 1187.79
8970 1191.94
8990 1194.96
9010 1169.3
9030 1214.86
9050 1253.07
9070 1257.36
9090 1239.34
9110 1253.26
9130 1270.81
9150 1263.45
9170 1260.9
9190 1269.91
9210 1222.98
9230 1211
9250 1196.61
9270 1213.26
9290 1186.94
9310 1193.92
9330 1199.86
9350 1197.88
9370 1173.17
9390 1197.88
9410 1181.33
9430 1205.15
9450 1190.71
9470 1215.76
9490 1219.96
9510 1192.98
9530 1206.51
9550 1191.7
9570 1201.99
9590 1218.54
9610 1205.34
9630 1214.11
9650 1196.84
9670 1198.73
9690 1211.66
9710 1195.85
9730 1185.1
9750 1182.65
9770 1186.61
9790 1173.68
9810 1196.61
9830 1186.99
9850 1193.5
9870 1185.81
9890 1184.82
9910 1183.59
9930 1187.98
9950 1190.1
9970 1190.19
9990 1186.47
10030 1184.96
10080 1176.18
10130 1186.84
10180 1174.25
10230 1176.66
10280 1177.83
10330 1165.52
10380 1159.16
10430 1162.88
10480 1154.72
10530 1147.46
10580 1131.37
10630 1125.76
10680 1116.51
10730 1119.34
10780 1111.37
10830 1096.7
10880 1090.57
10930 1086.8
10980 1070.9
11030 1066.47
11080 1052.36
11130 1051.23
11180 1045.52
11230 1045.99
11280 1039.82
11330 1039.16
11380 1034.53
11430 1027.93
11480 1035.33
11530 1034.49
11580 1025.95
11630 1016.09
11680 1015.9
11730 1018.73
11780 1004.72
11830 997.362
11880 987.41
11930 998.636
11980 975.334
12030 987.976
12080 981.042
12130 981.608
12180 982.268
12230 977.174
12280 971.702
12330 966.938
12380 964.296
12430 953.825
12480 953.919
12530 947.174
12580 943.73
12630 940.617
12680 934.438
12730 933.824
12780 934.06
12830 911.89
12880 920.994
12930 913.4
12980 919.06
13030 910.334
13080 911.419
13130 897.598
13180 894.768
13230 894.673
13280 883.117
13330 884.532
13380 877.739
13430 878.588
13480 872.645
13530 868.683
13580 858.022
13630 856.277
13680 860.711
13730 864.249
13780 863.447
13830 863.258
13880 855.664
13930 797.079
13980 801.89
14030 796.088
14080 800.994
14130 794.909
14180 799.815
14230 794.296
14280 787.692
14330 800.899
14380 804.862
14430 792.786
14480 804.673
14530 799.39
14570 803.164
14620 771.513
14680 776.041
14730 771.937
14780 778.022
14830 782.079
14880 778.494
14930 794.107
14980 791.324
15030 784.72
15080 787.692
15130 799.673
15180 802.786
15230 802.975
15280 808.069
15330 806.371
15380 791.371
15430 799.248
15480 801.796
15530 798.447
15580 773.73
15630 782.975
15680 782.456
15730 796.371
15780 727.833
15830 753.588
15880 757.126
15930 777.645
15980 796.088
16050 754.909
16150 777.409
16250 745.994
16350 771.229
16450 741.041
16550 753.918
16650 731.041
16750 735.522
16850 735.427
16950 719.72
17050 709.484
17150 695.144
17250 682.456
17350 663.54
17450 655.286
17550 647.455
17650 632.738
17750 619.248
17850 611.229
17950 597.785
18050 585.427
18150 575.144
18250 566.512
18350 557.927
18450 547.314
18550 541.983
18650 530.049
18750 519.247
18850 513.728
18950 496.889
19050 495.804
19150 485.191
19250 476.464
19350 463.709
19450 452.577
19550 448.403
19650 439.554
19750 428.973
19850 422.62
19950 416.898
20050 413.19
20150 407.355
20250 398.223
20350 392.549
20450 389.752
20550 383.303
20650 376.893
